majorSeq,major,interest,property,공통과목,일반선택과목,진로선택과목,lClass,class_type
304,스포츠마케팅학과,일단 각종 스포츠를 즐길 수 있어야 합니다. 이를 통해 스포츠에 대한 정확한 이해능력을 갖추도록 해야 합니다. 아울러 다양한 문제해결 능력과 글로컬 감각이 필요합니다. 개방적인 성향 합리성 및 도덕성이 요구됩니다.,"단순한 볼거리를 제공하고 기업을 홍보하는 수단으로만 인식되었던 스포츠는 새로운 비즈니스 영역을 확보하고 독자적인 산업으로 인식되어 스포츠 자체가 거대한 시장을 형성하고 있을 뿐만 아니라 발전가능성이 매우 높은 산업으로서 지속적인 성장을 하고 있습니다. 이에 따라 기업들의 관심이 스포츠에 집중되어 기업이 스포츠 단체나 선수를 마케팅 수단으로 활용하고 있으며, 스포츠에 대한 관심은 기업성장의 촉진도구로서 스포츠가 가지는 중요성을 인식하게 하여 체계적인 관리를 통한 기업 이미지 제고 및 마케팅 활성화의 필요성을 부각시키고 있습니다. 최근 스포츠관련 산업은 점점 전문화되고 있는 고급 인력과 스포츠를 부가가치가 높은 산업으로 인지하기 시작한 기업, 그리고 더 높은 행복을 추구하고자 하는 국민들의 요구로 인하여 그 미래가 매우 밝다고 할 수 있습니다.","수학, 사회, 기술ㆍ가정, 생활ㆍ교양, 스포츠","수학교과 : 수학I, Ⅱ, 미적분, 확률과 통계<br>사회교과 : 경제, 생활과 윤리<br>기술ㆍ가정교과 : 정보<br>생활ㆍ교양교과 : 실용 경제","실용 수학, 기하, 경제 수학, 수학 과제 탐구, 사회문제 탐구, 창의 경영, 지식 재산 일반",사회계열,문과계열
322,신문방송학과,"신문방송학을 전공하기 위해서는 다양한 사회 현상에 대한 안목을 기르는 것이 중요합니다. 신문이나 방송을 통해 사회의 흐름을 살피는 데 관심이 많은 학생에게 적합합니다. 또, 기자 등 언론인이 되기 위해서는 글짓기 작법 능력을 갖추는 것이 필요하며, 방송 및 영상학 공부를 위해서는 창의력과 예술적 감수성을 갖추는 것이 중요합니다. ","최근 트위터, 페이스북 등 SNS의 등장은 대중의 활발한 소통에 기여했지만, 사생활 침해와 같은 사회 문제 또한 증가하였습니다. 신문방송학은 커뮤니케이션 관련 문제와 그 해결 방안을 연구합니다. 또, 정보 기술의 발달로 급변하는 각종 매체에 대한 실습을 제공하여 학생들이 언론, 방송계로 진출하는 데 필요한 지식과 기술을 습득하도록 합니다. 졸업 후 학생들은 기존 언론사의 취재기자, 편집기자, 방송 전문 분야 등은 물론 멀티미디어 정보서비스 산업계 등으로 진출 분야가 점점 확대되고 있습니다.","국어, 사회, 생활ㆍ교양","국어교과 : 화법과 작문, 독서, 언어와 매체, 문학<br>사회교과 : 세계사, 사회ㆍ문화, 생활과 윤리<br>생활ㆍ교양교과 : 철학, 논리학, 심리학, 논술","실용 국어, 심화 국어, 고전 읽기, 사회문제 탐구",사회계열,문과계열
326,신학과,"기독교적 세계관을 바탕으로 한 교육과정을 수강하게 되므로 이에 관심과 흥미가 있는 학생이 유리합니다. 또한 사람을 대하는 전공이므로 인간에 대한 이해와 심리, 상담에 관심을 갖는 것도 도움이 됩니다. 기독교학과는 신학뿐만 아니라 리더십 역량과 도전정신이 있다면 유리합니다. ",기독교 복음을 자신의 삶에서 체험하고 하나님 중심의 경건 훈련을 할 수 있도록 합니다. 성경적 세계관에 기초한 인문학적 교양 교육을 폭 넓게 실시하며 신학의 근본적 토대가 되는 성경을 가르치고 깊이 연구할 수 있도록 합니다.,"영어, 사회, 생활ㆍ교양","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 한국지리, 세계지리, 세계사, 동아시아사, 사회ㆍ문화, 고전과 윤리<br>생활ㆍ교양교과 : 철학, 심리학, 교육학, 종교학","영어권 문화, 영미 문학 읽기, 사회문제 탐구",인문계열,문과계열
330,심리학과,"사람의 심리나 행동 및 사람들 간의 관계 형성 양상에 깊은 관심을 가지고 있고, 인간 자체에 대해 깊이 연구하고자 하는 마음이 있다면 심리학은 최적의 전공이라 할 수 있습니다. 심리학은 또한 실험, 조사, 가설 설정 등 과학적 방법론을 많이 활용하므로 논리적 사고력이 뒷받침된다면 전공하기에 유리합니다. ","다른 인문학에 비해 과학적 방법론을 많이 활용하는 심리학은, 자연과학과 사회과학, 인문학의 교차점에 위치하여 여러 학문 분야를 유기적으로 연결해 주고 있습니다. 실제로 심리학은 인간-컴퓨터 공학, 인공 지능, 생체 활동 등 다양한 분야에서 활용되고 있는 인간학의 중심 학문이자 진정한 융합 학문이라고 볼 수 있습니다. ","수학, 사회, 과학, 생활ㆍ교양","수학교과 : 수학Ⅰ,Ⅱ, 미적분. 확률과 통계<br>사회교과 : 사회ㆍ문화, 생활과 윤리, 윤리와 사상<br>과학교과 : 화학Ⅰ, 생명과학Ⅰ<br>생활ㆍ교양교과 : 철학, 교육학, 심리학","실용 수학, 수학과제 탐구, 사회문제 탐구",인문계열,문과계열
333,아동복지학과,아이들이 귀엽고 사랑스러우면 이 학과에 흥미가 있다고 볼 수 있습니다. 아동과 관련된 각종 사회 현상 또는 정책 등에 대한 관심과 봉사활동에 관심 및 경험을 많이 쌓는 것이 필요합니다.,"아동복지란 모든 아동들이 가족 및 사회의 일원으로 건강하고 건전하게 성장할 수 있도록 개인, 민간, 국가가 서로 협력하여 벌이는 활동 및 연구영역입니다. 아동복지학은 미래사회의 주역을 담당할 아동을 올바르게 이해하고 보호ㆍ교육하기 위해 아동의 성장과 발달 및 아동에 관한 제반현상과 문제를 사회적 맥락 속에서 탐구하며, 아동, 가족, 그리고 다양한 사회 환경과의 상호작용을 생태학적 관점에서 조망하려는 학문입니다. 아동복지학과는 아동들이 건전하고 행복한 환경 속에서 정신적, 육체적으로 올바르게 성장하여  바람직한 사회인으로 성숙할 수 있도록 아동복지영역에서의 이론과 실제에 능통한 전문가를 양성하는 데 교육목표를 두고 있습니다. 아동복지학과의 교육과정은 아동의 이해에 기초가 되는 아동ㆍ가족상담, 아동ㆍ가족복지, 아동발달, 사회복지정책, 아동교육 및 보육, 장애인복지등이 있습니다. ","사회, 생활ㆍ교양","사회교과 : 정치와 법, 사회ㆍ문화, 경제, 생활과 윤리<br>생활ㆍ교양교과 : 철학, 논리학, 심리학, 교육학, 보건",사회문제 탐구,사회계열,문과계열
334,아동학과,"아동학은 아동을 양육하는 데 필요한 지식을 익히는 학문입니다. 따라서 아동을 좋아하고 사랑하는 마음이 중요합니다. 친절하고 이해심이 많은 사람, 봉사활동이나 교육 활동 경험이 많은 학생에게 적합합니다. 다양한 분야의 아동 교육을 위해 음악, 미술에 대한 관심도 필요합니다. 세심한 관찰력과 인내심을 갖춘 학생에게 좋은 분야입니다. ","세계적으로 아동에 대한 관심과 배려가 늘어가고 있습니다. 보육과 아동 복지에 대한 관심이 높아지면서, 우리나라에서도 아동학 관련 학과가 꾸준히 증가하고 있습니다. 최근에는 아동의 신체적, 지적,정서적 발달 문제 해결을 위한 언어 치료, 놀이 치료, 음악 치료 등 다양하고 실제적인 교육과정을 제공합니다. ","사회, 생활ㆍ교양","사회교과 : 사회ㆍ문화, 생활과 윤리<br>기술ㆍ가정교과 : 기술ㆍ가정<br>생활ㆍ교양교과 : 철학, 심리학, 교육학, 보건","사회문제 탐구, 가정과학",사회계열,문과계열
336,아프리카어과,국제사회의 흐름에 관심이 있고 특히 아프리카의 언어와 사회ㆍ문화에 관심이 있는 학생이라면 즐겁게 공부할 수 있을 것입니다. 언어습득능력이 뛰어나고 새로운 것에 대한 도전에 두려움이 없는 도전정신이 강한 학생이라면 유리합니다.,한국은 선진국에 비해 아프리카 진출은 더딘 편이지만 아프리카 시장은 개척 가능성이 크므로 관련 인력의 수요는 지속적으로 늘어날 것으로 예상됩니다. 이에 따라 정확하고 깊이 있는 아프리카 관련 지식ㆍ정보 생산 및 아프리카 관련 전문가를 육성합니다.,"제2외국어, 사회, 예술, 국어","외국어교과 : 프랑스어, 독일어, 영어 회화, 영어<br>사회교과 : 사회문화, 생활과 윤리, 윤리와 사상, 세계사, 세계지리<br>교양ㆍ국어교과 : 철학, 심리학, 종교학, 문학, 독서","프랑스어Ⅱ, 독일어Ⅱ, 심화 국어, 고전 읽기, 고전과 윤리, 사회문제 탐구, 여행지리, 음악ㆍ미술감상 비평",인문계열,문과계열
344,언론홍보학과,"언론홍보학을 전공하기 위해서는 다양한 사회 현상에 대한 안목을 기르는 것이 중요합니다. 신문이나 방송을 통해 사회의 흐름을 살피는 데 관심이 많은 학생에게 적합합니다. 또, 기자 등 언론인이 되기 위해서는 글짓기 작법 능력을 갖추는 것이 필요하며, 방송 및 영상학 공부를 위해서는 창의력과 예술적 감수성을 갖추는 것이 중요합니다. ","최근 트위터, 페이스북 등 SNS의 등장은 대중의 활발한 소통에 기여했지만, 사생활 침해와 같은 사회 문제 또한 증가하였습니다. 언론ㆍ방송ㆍ매체학은 커뮤니케이션 관련 문제와 그 해결 방안을 연구합니다. 또, 정보 기술의 발달로 급변하는 각종 매체에대한 실습을 제공하여 학생들이 언론, 방송계로 진출하는 데 필요한 지식과 기술을 습득합니다. ","국어, 사회, 생활ㆍ교양","국어교과 : 화법과 작문, 독서, 언어와 매체, 문학<br>사회교과 : 세계사, 정치와 법, 사회ㆍ문화, 생활과 윤리<br>생활ㆍ교양교과 : 철학, 논리학, 심리학, 논술","실용 국어, 심화 국어, 고전 읽기, 사회문제 탐구",사회계열,문과계열
345,언어과학과,"언어학은 ‘인간이란 무엇인가?’에 답하고자 하는 인문학 분야로, 기본적으로 인간에 대한 관심이 있어야 합니다. 
국어, 외국어에 대한 흥미를 꾸준히 가지면 좋습니다. 언어학을 배우는 4년 동안 다양한 언어의 특성과 구조를 공부해야 하므로 기본적인 언어 감각이 필요합니다. 그리고 언어의 구조를 과학적으로 분석해야 하므로 논리적 사고력 및 분석력을 갖추면 좋습니다. ","언어학은 인간에게 고유한 것인 만큼 인문학에 속하면서 과학적 연구 방법을 따르기도 합니다. 언어는 우리가 생활하는 데 필수적인 요소인 만큼, 언어학은 심리학, 철학, 전산학, 뇌 과학 등 많은 관련 분야에 응용되고 있습니다. 최근에는 언어 치료 및 광고 카피, 브랜드네이밍 등 다양한 전문 분야에도 적용됩니다. ","국어, 사회, 기술ㆍ가정    ","국어교과 : 언어와 매체, 화법과 작문, 독서, 문학<br>사회교과 : 사회ㆍ문화, 생활과 윤리, 윤리와 사상, 세계사, 경제<br>생활ㆍ교양교과 : 철학, 심리학, 논리학, 교육학, 논술, 정보","사회문제 탐구, 심화 국어, 고전 읽기, 고전과 윤리, 여행 지리",인문계열,문과계열
346,언어치료학과,"언어, 글자, 문법 등 언어 자체에 대한 관심과 이해, 언어를 통한 인간 본성 및 철학적, 과학적, 사회적 현상의 기원과 과정, 언어치료 등 언어 및 언어로 인해 파생되는 다양한 현상에 대한 철학적인 고민이 필요합니다.  
(출처: 세종특별자치시교육청, 보인다 시리즈 5.-0 - 전공ㆍ적성 개발 길라잡이 ‘언어학과’)","언어발달장애, 조음장애, 음성장애, 말더듬, 청각장애, 실어증 등 다양한 장애영역에서 의사소통에 어려움을 겪는 아동과 성인의 특성을 이해하여 진단 및 치료 능력을 갖춘 언어재활 전문가를 양성하는 학과입니다. 
(출처: 세종특별자치시교육청, 보인다 시리즈 5.-0 - 전공ㆍ적성 개발 길라잡이)","국어, 사회, 기술ㆍ가정","국어교과 : 언어와 매체, 화법과 작문, 독서, 문학<br>사회교과 : 사회문화, 생활과 윤리, 윤리와 사상, 세계사, 경제<br>생활ㆍ교양교과 : 교육학, 심리학, 철학, 논리학, 논술, 정보","사회문제 탐구, 심화국어, 고전읽기, 고전과 윤리, 여행지리",교육계열,문과계열
350,역사교육과,"중ㆍ고등학교 때에 국사 및 세계사 등 역사 과목을 즐겁게 공부했으면 이 학과에 입학할 기본적인 조건을 갖춘 것이나 마찬가지입니다. 또, 인간에 대한 깊은 호기심을 가지며, 인류와 사회의 발달 과정에 대해 흥미를 느낀다면 4년 내내 흥미를 가지고 공부할 수 있을 것입니다. 사료와 사료 사이의 여러 상황을 생각하는 상상력이 풍부하면 좋으며, 더불어 논리력을 갖추면 유리합니다. ","역사교육과는 다양한 자료ㆍ유물을 바탕으로 인간과 사회문제를 시간적 변화 속에서 분석한다는 점에서 모든 인문과학의 기초나 다름없습니다. '한국사'가 수능시험에서 필수 과목으로 채택하면서, 대학에 설치된 역사학ㆍ고고학에도 국민적 관심이 높아지고 있습니다. ","영어, 한문, 사회, 윤리","사회교과 : 세계사, 동아시아사, 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학",한문Ⅱ,교육계열,문과계열
365,영어교육과,"영어와 관련된 어학실력이 마련되어 있는 게 본인에게 가장 유리합니다. 그리고 영어교육과에서는 어학, 문학, 영어교수법도 배우기 때문에 어학뿐만 아니라 문학, 교수법에도 적성과 흥미가 있는 학생이면 좋습니다. ","아무래도 다른 학과 보다는 영어로 강의하는 과목이 많습니다. 수업 시간에는 항상 책을 많이 읽을 것을 요구합니다. 어학 수업이든 문학 수업이든 매시간 마다 일정 분량의 책을 읽을 것을 선생님들이 요구하는데, 앉은 자리에서 20페이지 이상의 책을 읽을 수 있는 인내심이 필요합니다. 그러자면 치밀하고 꼼꼼한 성격을 가져야 하는데, 신입생들의 경우 이 점을 좀 어려워합니다.","영어, 사회, 윤리","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","실용 영어, 영어권 문화, 진로 영어, 영미 문학 읽기",교육계열,문과계열
366,영어영문학과,"중ㆍ고등학교 때 영어 수업 시간을 즐긴 경험이 있고, 문학 작품을 비롯한 여러 영어 매체를 읽고 보는 것을 좋아한다면 영어영문학과에 진학할 최소한의 조건을 이미 갖춘 것이나 다름없습니다. 여기에 기본적으로 어학 실력이 뛰어나거나, 언어와 관련한 쓰기, 읽기, 듣기, 말하기 능력이 갖추어져 있다면 영어영문학과 수업을 공부하는 것이 더욱 유리할 것입니다. ","과거와 달리 영어영문학 전공자들은 영미 문학 작품을 읽고 감상하는 데 그치지 않고, 해당 주제를 독창적으로 분석하고 이를 논리적으로 전달하는 의사표현 방법을 배웁니다. 이를 바탕으로 글로벌 시대에 걸맞는 인문학 인재로 성장하게 되며, 영어는 이 시대의 필수 역량인 만큼 인문, 사회, 경제 등 다양한분야에 진출합니다. ","영어, 사회, 예술, 국어","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 사회문화, 생활과 윤리, 윤리와 사상, 세계사<br>교양ㆍ국어교과 : 철학, 심리학, 종교학, 제2외국어, 문학, 독서","실용 영어, 영어권 문화, 진로 영어, 영미 문학 읽기, 음악ㆍ미술감상 비평",인문계열,문과계열
367,영어학과,타인과 소통하는 것을 좋아하고 국제사회의 흐름에 대해 관심이 있어야 하고 기본적으로 영어 능력을 갖추고 있으며 의사소통 및 문제해결 역량을 갖추고 있는 학생이라면 유리합니다. ,"세계화, 정보화 시대에서 국제교류와 관광산업이 활발해지면서 영어는 필수적으로 갖추어할 능력이라고 할 수 있습니다. 이러한 시대의 흐름에 맞추어 국제적 실무능력을 갖춘 ","영어, 사회, 예술, 국어","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 사회문화, 생활과 윤리, 윤리와 사상, 세계사<br>교양ㆍ국어교과 : 철학, 심리학, 종교학, 제2외국어, 문학, 독서","실용 영어, 영어권 문화, 진로 영어, 영미 문학 읽기, 음악ㆍ미술감상 비평",인문계열,문과계열
10047,외국어학과,외국인과 만나 소통하는 것에 흥미가 있고 세계 흐름에 관심이 많다면 좋습니다. 외국의 사회와 문화에 대한 폭넓은 지식을 갖추고 외국인과 의사소통하는데 어려움이 없을 정도의 외국어 능력이 있다면 공부하는데 도움이 될 것입니다.,세계화 시대에 맞춰 국제 시대를 주도할 인재를 양성하기 위하여 동ㆍ서양의 여러 언어와 문화 연구를 통해 외국의 문화를 이해하고 시대의 흐름에 맞춰 외국어 언어능력을 갖춘 글로벌 인재로 성장할 수 있습니다.,"영어, 사회, 교양","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ","실용 영어, 영어권 문학, 진로 영어, 영미 문학 읽기, 사회문제 탐구, 고전과 윤리, 여행지리",인문계열,문과계열
376,외식산업학과,"음식만들기나 맛집 찾기 등에 대해 흥미가 있으면 좋습니다. 생명과학, 화학, 사회문화, 경제 등 교과에 대한 관심 및 학업능력이 필요하며 요리에 기초적인 지식과 조리기술은 물론, 소비 심리와 환경, 푸드스타일과 식공간 연출 분야 등에 대한 확장된 관심과 지식, 고민이 필요합니다.","외식산업학과는 생활방식의 변화에 따라 괄목할만한 성장을 거듭하고 있는 외식문화를 선도하고 우리나라 외식 산업의 발전을 주도할 수 있는 인재를 양성하기 위해 탄생하였습니다. 외식 및 관련 산업인 호텔산업 등에서 중추적인 역할을 담당할 실무능력과 관리능력을 겸비한 인재 양성을 목표로 합니다. 현재 외식산업 규모 확대와 경영의 체계화 등으로 외식산업은 음식의 제조법과 서비스를 함께 추구하는 복합 산업으로서의 면모를 갖추게 되었습니다. 향후에는 외식서비스 산업도 식품제조업, 소매업, 서비스업의 세 가지 성격을 함께 지닌 산업으로 21세기 유망산업으로 부상할 것입니다. ","과학, 사회, 생활ㆍ교양, 영어","과학교과 : 생명과학I, 화학Ⅰ<br>사회교과 : 사회문화, 경제, 생활과 윤리, 정치와 법, 한국지리, 세계지리<br>생활ㆍ교양교과 : 기술가정, 보건학, 환경, 심리학, 정보, 진로와 직업","경제수학, 사회문제탐구, 창의경영, 실용경제, 생활과 창의성, 생명과학Ⅱ,  화학Ⅱ, 융합과학, 생활과 과학, 가정과학, 실용영어, 진로영어",사회계열,문과계열
391,유아교육학과,"유아교육학을 전공하려면 어린이를 사랑하고 존중하는 마음과 자세가 필요합니다. 봉사활동이나 교육활동에 대한 경험과 관심이 많은 학생에게 유리합니다. 또, 다양한 형태의 교육을 위해 음악ㆍ무용ㆍ미술 등에 대한 소질이 필요하며, 아이들을 효과적으로 지도하기 위한 통솔력, 의사소통 능력, 언어 구사 능력을 갖추는 것이 중요합니다. ","유아기는 인생의 출발점으로 유아의 올바른 성장을 위해서 이 시기의 교육은 매우 중요합니다. 유아교육학과는 유아기의 신체적ㆍ지적ㆍ정서적 발달 과정에 대한 이해를 토대로 적절한 교육 방법을 연구합니다. 최근 유아 교육에 대한 관심이 늘어나면서 졸업생들은 유치원교사 외에도 유아 관련 방송, 도서, 소프트웨어 제작 등 다양한 분야로 진출합니다. ","국어, 영어, 사회, 윤리","사회교과 : 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","음악 연주, 미술 창작",교육계열,문과계열
394,유통학과,"전 세계를 무대로 다양한 사업을 펼쳐보고 싶은 생각이 있으며 적극적이고 도전적인 성격 및 개척 정신을 가지고 있어야 합니다. 영어ㆍ중국어 등 기본적인 외국어 능력을 가지고 있으면 유리하고, 스페인어ㆍ포르투갈어 및 잠재적인 무역 대상 국가의 새로운 언어를 배우는 데 거부감이 없는 사람에게 유리합니다.",유통학과는 국가 간의 교류가 늘고 세계가 하나의 생활권으로 변해가는 현대의 시대적 흐름을 반영합니다. 본 학과는 국제통상의 실제와 유기적으로 관련된 이론적 체계를 제공하는 교육과정을 통하여 급변하는 국제통상환경에 대한 적응력 향상에 집중합니다. 유통학과는 상품 및 서비스 무역의 실무교육을 통한 상담능력을 지닌 국제통상전문가를 배출합니다. 또한 국제 환경에 적절히 대응할 수 있는 자질과 소양을 지닌 국제비즈니스맨과 무역 실무전문가를 양성합니다.,"수학, 영어, 사회, 기술ㆍ가정, 생활ㆍ교양","수학교과 : 수학I, Ⅱ, 미적분, 확률과 통계<br>영어교과 : 영어 독해와 작문<br>사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 경제, 정치와 법, 생활과 윤리<br>기술ㆍ가정교과 : 정보<br>생활ㆍ교양교과 : 제2외국어I 과목, 실용 경제","실용 수학, 경제 수학, 수학 과제 탐구, 실용 영어, 진로 영어, 사회문제 탐구, 지식 재산 일반, 제2외국어Ⅱ 과목",사회계열,문과계열
63,윤리교육과,"학생들을 가르치면서 그것을 통해서 삶의 보람과 만족을 느낄 수 있어야 하고, 그런 측면에서의 관심이 요구된다고 말할 수 있습니다. 특히 도덕, 윤리 과목에 대한 교사가 되고자 마음먹었다면 좀 더 삶의 문제, 인생의 문제 등에 대해 평상시 고민해보는 습관이 필요합니다. ","철학자들이 철학했던 내용이나 고민한 내용의 장점과 단점을 비교해보고, 철학자들의 입장에서 철학적 추론을 해봄으로써 그 철학적 사상이라는 것이 과연 얼마나 타당한 것인가에 대해서 스스로 고민해보는 그런 기회를 갖게 됩니다. 그러다보니 중ㆍ고등학교 때 공부했던 방식과 대학에 와서 공부하는 방식과의 차이나 괴리감으로 인해 학생들이 힘들어 하는 측면이 있습니다. ","영어, 한문, 사회, 윤리","사회교과 : 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","한문Ⅱ, 고전과 윤리",교육계열,문과계열
64,윤리학과,철학과 자연과학 분야에 관심이 있고 세상에 일어나는 일들 그 자체에 대한 호기심과 탐구하고 싶은 마음이 있다면 윤리학과에서 즐겁게 공부할 수 있을 것입니다. 논리적이고 합리적인 사고방식을 가지고 있다며 전공 공부에 도움이 될 것입니다.,"윤리학과는 윤리의식에 대한 중요성이 절실한 요즘 필요한 전공이라 할 수 있습니다. 국민들에게 건전한 가치관을 정립시키며 종교, 환경, 국가, 생명 등과 같이 삶을 통해 경험하는 복잡 다양한 사회 문제에 대해 바람직한 방향을 제시하고자 합니다.","사회, 교양, 과학","사회교과 : 윤리와 사상, 생활과 윤리, 사회문화, 세계사<br>교양교과 : 철학, 논리학, 심리학, 종교학, 보건, 환경, 논술<br>과학교과 : 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 지구과학Ⅰ","사회문제 탐구, 고전과 윤리, 과학사, 생활과 과학, 고전 읽기 ",인문계열,문과계열
10022,음악교육과,"풍부한 음악적 감수성과 창의력을 위해 평소 영화, 연극, 뮤지컬, 문학 등 다양한 문화예술 장르에 관심을 가지면 도움이 됩니다. ‘음악’ 관련 전공자들은 풍부한 음악적 재능과 함께 장시간의 꾸준한 연습을 이겨 낼 수 있는 인내력과 성실함도 많이 필요합니다. 또한 오페라나 예술가곡의 대부분이 유럽에서 기원하였기 때문에 이태리어, 불어 등 외국어 대한 능력이 요구됩니다.","음악 분야는 크게 악기 연주, 성악, 작곡 등으로 나눌 수 있고, 서양 음악뿐만 아니라 우리 전통 음악인국악, 그리고 방송, 영화, 가요 등을 연주ㆍ작곡하는 실용 음악까지 그 영역이 다양합니다. 음악이 많은 사람들의 삶의 일부인 것처럼 음악교육과는 이러한 사람들의 욕구를 충족시키기 위해 지속될 수밖에 없습니다.","음악, 윤리","예술교과 : 음악<br>사회교과 : 생활과 윤리, 윤리와 사상<br>교양교과 : 철학, 심리학, 교육학","음악 연주, 음악 감상과 비평",교육계열,문과계열
21020,의료경영학과,"아픈 사람을 따뜻하게 품어줄 수 있는 마음자세가 필요합니다. 상대방에 대한 배려와 책임의식이 필요하며 긍정적이고 활달한 성격으로 원만한 대인관계를 유지할 수 있어야 합니다. 상황 판단력과 순발력이 필요하며, 상담, 심리 등에도 관심을 가져야 합니다. 조직을 경영할 수 있는 능력이 필요합니다.",의료경영학과는 현장에 즉시 투입할 수 있는 실무형 인재양성를 목표로 현장적응능력 향상을 위해 의료기관 및 산업체와 연계한 실습프로그램을 강화하고 있습니다. 또한 세미나 중심의 수업을 통해 현장의 최신정보를 제공하며 의료산업 전반에 필요한 인력을 배출합니다. 취업경쟁력을 제고하고 다양한 분야로서 진출을 도모하기 위한 자격증 취득을 강화하고 의료산업과 관련된 법률교육을 강화하여 민간 보험산업분야에 필요한 인력을 양성합니다. 산학협동의 합리적인 연계체계를 구축하고 멘토링제도를 적극 활용하여 기졸업생과의 지속적인 네트워크를 유지 및 강화하고 있습니다. 더불어 현직 의료분야종사자에게 재교육 및 추가교육 기회를 제공할 수 있는 다양한 프로그램을 운영합니다.,"수학, 사회, 기술ㆍ가정, 생활ㆍ교양","수학교과 : 수학I, Ⅱ, 미적분, 확률과 통계<br>사회교과 : 경제, 생활과 윤리<br>기술ㆍ가정교과 : 정보<br>생활ㆍ교양교과 : 실용 경제","실용 수학, 기하, 경제 수학, 수학 과제 탐구, 사회문제 탐구, 창의 경영, 지식 재산 일반",사회계열,문과계열
431,일반사회교육과,"사회의 전반적인 상황에 대해서 두루두루 알아야하므로 정치, 경제, 지리, 세계사 등 다양한 사회 관련 과목에 관심이 있으면 좋습니다. 학생들을 가르치는 일을 하므로 인내심이 있고 배려심이 깊으면 좋습니다. 또한, 학생들에게 다양한 지식을 가르치는 일을 하게 되므로 창의력과 지식을 전달하는 능력이 높으면 도움이 됩니다. ","일반사회교육과는 정치학, 경제학, 사회학, 문화인류학, 법학 등과 관련된 영역의 공부를 하게 됩니다. 더불어 ‘공통 사회’를 이수하려는 학생들은 연계 전공인 ‘지리’나 ‘역사’ 과목들을 공부하게 됩니다. ","사회, 생활ㆍ교양","사회교과 : 한국지리, 세계지리, 세계사, 경제, 정치와 법, 사회ㆍ문화, 생활과 윤리, 윤리와 사상",사회문제 탐구,교육계열,문과계열
434,일본학과,"문학, 사회, 역사 등 인문학에 관심이 많고 특히 일본 드라마, 영화, 다큐를 통해 일본 사회 대해 흥미를 느꼈다면 즐겁게 공부 할 수 있을 것입니다. 일본학 공부를 위해서는 일본어 능력을 기본적을 갖추면 유리하므로 일본어를 구사할 수 있는 능력과 소통 역량이 있다면 유리합니다.","일본학과는 우리나라의 정치, 경제, 사회, 역사, 문화적으로 밀접한 관련을 맺고 있는 일본의 언어를 기초로 하여 일본의 문화와 사회, 경제 등에 대한 유연한 안목을 갖추고 이를 포괄적으로 응용하여 일본 관련 업무를 수행할 수 있도록 합니다. ","영어, 사회, 생활ㆍ교양","영어교과 : 영어 회화, 영어Ⅰ, 영어 독해와 작문, 영어Ⅱ<br>사회교과 : 한국지리, 세계지리, 세계사, 동아시아사, 경제, 사회ㆍ문화, 생활과 윤리, 윤리와 사상<br>생활ㆍ교양교과 : 제2외국어Ⅰ 과목, 철학, 논리학, 심리학, 종교학","여행지리, 사회문제 탐구, 제2외국어Ⅱ 과목",인문계열,문과계열
10023,일어교육과,"고등학교 제2외국어 시간에 일본어를 선택하여 재미있게 공부했던 경험이 있고, 일본 문화 및 매체에 많은 관심을 가지고 있다면 이 학과에 관심을 가져 볼만합니다. 외국어 감각, 특히 일본어 감각이 뛰어나고 한자를 배우는 것에 특별한 거부감이 없다면 이 학과를 전공으로 선택하는 데 큰 무리가 없을 것입니다. 또한, 외국어로 문학 작품을 읽거나 고급 문장을 구사하는 능력이 있으면 좋습니다. 
","최근 들어 중국의 부상으로 일본의 위세가 상대적으로 하락했다고 하나, 지금처럼 우리나라 옆에 위치하여 경제ㆍ사회적으로 많은 것을 교류하고 있는 한 일본어와 일본 문화의 중요성은 지속될 것입니다. 최근에는 단순히 한일 관계 관점이 아닌, 동북아 관계 관점에서의 일본 연구에도 집중하고 있습니다. ","제2외국어, 사회, 국어, 한문","외국어교과 : 중국어Ⅰ, 일본어Ⅰ<br>사회교과 : 사회문화, 생활과 윤리, 윤리와 사상, 동아시아사, 세계사<br>교양교과 : 교육학, 심리학, 철학, 한문 ","사회문제 탐구, 일본어Ⅱ",교육계열,문과계열
